x,y,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
154.000,144.000,0.330,-0.954,-0.087,0.696,-0.009,-0.150,0.511,-0.113,-0.039,1.260
259.000,35.000,0.271,-0.333,0.575,0.511,-0.329,-0.088,-0.369,0.170,-0.378,-0.297
100.000,376.000,-0.035,-0.411,0.575,0.789,0.246,0.108,0.853,0.081,-0.308,-0.233
217.000,373.000,-0.497,-0.682,-0.958,-0.698,0.567,0.952,-0.002,-0.493,0.425,0.348
255.000,420.000,-0.206,0.274,-0.104,0.511,-0.372,-0.438,0.091,0.109,0.040,-0.707
289.000,73.000,0.391,-0.407,-0.041,0.229,-0.690,0.228,0.636,-0.778,-0.559,-0.651
299.000,295.000,0.423,-0.434,0.362,-0.103,0.112,-0.146,-0.834,0.257,-0.560,0.498
206.000,303.000,0.679,0.210,1.045,0.047,-0.188,-0.600,0.444,0.202,-0.684,0.269
422.000,356.000,-0.238,-0.363,-0.276,0.678,0.243,-0.408,0.887,0.414,0.182,0.157
107.000,227.000,-0.331,-0.080,-1.043,0.153,-0.128,-0.410,-0.767,-0.413,-0.743,-0.944
427.000,196.000,-0.882,-0.168,-0.637,-0.049,0.185,0.133,0.767,0.123,0.962,-0.256
377.000,412.000,0.180,0.102,0.453,-0.357,-0.281,-0.584,0.510,0.197,-0.083,0.121
95.000,389.000,-0.202,-0.509,0.341,0.884,-0.666,-0.807,0.812,0.516,0.075,-0.752
228.000,334.000,-0.145,0.808,-0.768,0.623,0.463,0.699,-0.938,-1.083,-0.256,0.134
457.000,162.000,0.010,-0.532,0.231,-0.748,-0.167,0.703,-0.177,-0.311,0.239,0.106
309.000,272.000,-0.456,-0.151,0.561,0.119,0.112,0.427,-0.407,0.294,0.445,-0.371
84.000,251.000,0.378,-0.842,0.543,0.967,-0.455,0.254,-0.535,0.641,0.412,0.286
396.000,229.000,-0.198,0.029,0.766,-1.051,0.547,0.517,0.375,-0.430,-0.355,-0.015
163.000,107.000,-0.907,0.121,-0.317,0.041,0.663,0.459,-0.564,0.109,-0.568,-0.442
382.000,83.000,-0.116,0.904,-0.285,-0.518,0.272,-0.414,0.733,0.008,0.316,0.384
114.000,417.000,-0.119,0.834,0.420,0.617,1.226,0.681,-0.791,0.028,-0.372,0.126
396.000,418.000,-0.513,0.026,-0.284,0.628,-0.322,-0.304,-0.445,0.344,0.360,-0.808
307.000,151.000,0.257,0.038,-0.071,1.020,0.344,0.081,0.879,0.568,0.715,0.987
408.000,218.000,0.023,-0.700,0.548,-0.494,0.201,-0.251,-0.547,-0.122,-1.210,-0.313
380.000,465.000,-0.572,-0.257,-0.437,-0.477,-0.795,0.363,-0.501,-0.188,0.888,-0.836
69.000,167.000,-1.024,-0.765,-0.826,-0.747,0.717,-0.624,0.483,0.298,0.032,0.048
133.000,447.000,-0.492,-0.001,-0.465,-0.250,0.704,0.153,0.538,-0.665,-0.739,-0.528
457.000,261.000,0.228,-0.092,0.562,-0.066,0.097,-0.576,-0.110,-0.001,-1.099,-0.234
435.000,119.000,-0.761,0.622,0.503,0.114,0.401,-0.487,-0.637,0.501,-0.108,-0.833
467.000,307.000,-0.176,-0.736,-0.826,-0.194,0.548,0.104,-0.803,-0.161,-0.580,0.212
484.000,372.000,0.060,0.360,0.695,0.117,0.765,-0.338,1.064,0.320,-0.290,0.552
398.000,373.000,0.305,0.611,0.791,0.685,-0.126,-0.025,0.697,0.506,0.657,0.376
422.000,243.000,-0.095,0.893,-0.067,-1.021,-0.479,-0.809,-0.809,-0.278,-0.546,-0.766
219.000,343.000,-0.712,0.829,-0.349,0.295,-0.717,-0.064,0.625,-0.546,1.148,-0.531
353.000,138.000,0.424,-0.476,0.076,-0.209,-0.253,0.345,-0.816,-0.353,-0.548,-0.002
265.000,203.000,0.232,-0.730,0.288,0.321,-0.607,0.688,-0.099,0.293,1.010,0.368
189.000,58.000,-0.032,0.052,-0.203,0.455,-0.139,-0.870,0.644,-0.024,-0.678,-0.540
273.000,464.000,-0.250,0.377,0.957,-0.689,0.106,0.249,-0.999,0.003,-0.206,-0.519
384.000,473.000,-0.057,0.610,-0.446,0.950,0.551,0.328,0.587,-0.311,-0.106,-0.127
427.000,397.000,0.703,-0.733,-0.513,0.557,-0.879,0.860,1.007,-0.626,0.565,0.317
160.000,71.000,0.586,-0.040,0.838,0.347,-0.579,-0.458,-0.600,0.072,-0.881,-0.436
143.000,187.000,-0.006,0.284,0.736,0.280,0.051,0.774,-0.586,0.205,0.590,0.006
126.000,296.000,-0.198,0.441,-0.666,0.507,0.158,-0.112,0.604,-0.184,0.100,-0.224
372.000,434.000,-0.402,0.945,0.731,-0.463,0.026,-0.217,-0.455,0.251,0.222,-0.534
254.000,125.000,-0.130,0.041,0.322,-0.303,0.207,0.700,-0.746,-0.367,-0.228,-0.365
441.000,330.000,1.088,-0.822,-0.743,0.808,-0.546,0.325,-0.121,-0.570,-0.656,0.474
215.000,159.000,0.102,-0.587,0.592,0.154,0.659,0.912,-0.737,0.103,-0.154,0.490
102.000,353.000,0.035,0.840,0.477,0.043,0.286,-0.026,0.482,-0.480,-0.731,-0.568
142.000,363.000,-0.900,-0.302,-0.620,0.739,0.640,0.436,0.754,0.005,0.495,-0.453
386.000,414.000,0.156,-0.039,-0.438,-0.335,0.145,0.272,0.664,-0.208,0.368,0.691
502.000,200.000,-0.186,0.192,0.773,0.509,0.277,-0.216,0.603,0.211,-0.308,-0.427
378.000,322.000,0.035,0.003,-0.769,-0.157,-0.499,0.645,-0.021,-1.032,-0.124,-0.716
330.000,105.000,0.434,0.164,-0.124,0.691,-0.164,-0.067,-0.277,-0.041,-0.307,0.024
46.000,141.000,-0.261,0.063,0.152,0.365,0.292,0.401,-0.811,0.437,0.536,0.107
163.000,253.000,0.129,-1.172,0.594,-0.558,-0.170,0.496,0.581,-0.112,0.063,0.310
312.000,313.000,-0.198,0.789,0.012,-0.230,-0.362,-0.286,-0.105,0.436,1.007,0.058
237.000,193.000,-0.667,-0.231,0.008,0.010,0.209,0.068,0.455,-0.140,-0.061,-0.764
492.000,275.000,-0.742,-0.664,-0.192,-0.384,0.681,0.485,0.394,-0.372,-0.252,-0.425
408.000,422.000,0.090,0.281,0.557,-0.497,0.220,0.581,-0.737,0.060,0.283,0.376
315.000,384.000,-0.304,-0.225,0.679,0.550,0.722,0.712,-0.319,-0.054,-0.434,-0.422
392.000,287.000,0.011,0.374,0.909,-0.564,0.405,0.867,-0.453,0.339,0.896,0.785
375.000,455.000,0.229,-0.426,-0.979,-0.680,-0.649,-0.097,-0.864,-0.507,-0.275,-0.107
158.000,109.000,0.356,-0.716,0.850,0.617,-0.435,-0.472,0.505,-0.045,-1.093,-0.671
388.000,377.000,-0.086,-0.649,0.403,-0.817,0.334,0.562,-0.533,-0.304,-0.469,0.033
322.000,119.000,0.471,-0.758,0.493,0.052,0.449,-0.223,0.462,0.214,-0.749,0.812
127.000,280.000,0.294,0.184,0.214,-0.029,0.850,0.414,-0.387,-0.009,-0.386,0.800
95.000,114.000,-0.182,-0.146,-0.817,-0.791,-0.962,0.498,-0.972,-0.481,0.767,-0.501
247.000,163.000,0.798,0.642,0.797,0.509,-0.290,-0.131,0.764,-0.334,-0.684,-0.091
425.000,386.000,0.119,0.507,-0.106,-0.079,-0.076,0.311,-0.979,0.263,0.710,0.443
286.000,15.000,0.138,0.099,0.569,0.536,0.029,-0.038,-0.773,0.243,-0.394,-0.272
48.000,353.000,-0.579,-0.240,0.961,-0.445,0.136,-0.427,0.960,0.819,0.743,0.137
46.000,265.000,0.557,0.021,0.771,-0.027,-0.481,-0.437,0.468,0.435,0.186,0.525
136.000,88.000,-0.144,-0.892,-0.436,0.726,-0.482,0.452,0.233,0.298,1.058,0.091
206.000,192.000,0.496,-0.926,0.723,0.299,0.027,0.503,-0.988,0.286,-0.313,0.484
260.000,469.000,-0.599,-0.793,-0.751,-0.565,-0.227,-0.377,0.565,-0.064,0.219,-0.332
387.000,201.000,-0.469,-0.511,-0.604,-0.251,0.139,-0.018,0.742,-0.088,0.293,-0.026
474.000,340.000,0.019,0.766,-0.137,-0.306,-0.074,-0.193,0.218,0.011,0.395,0.181
468.000,324.000,-0.208,0.400,-0.020,0.244,0.562,0.038,0.230,0.354,0.432,0.434
106.000,261.000,0.108,0.955,0.763,-0.370,0.279,0.036,0.672,-0.171,-0.102,0.049
492.000,341.000,-0.007,-0.158,-0.375,-0.000,0.678,-0.645,0.991,-0.107,-0.873,0.313
52.000,144.000,0.551,0.108,0.665,0.516,0.521,0.359,0.519,-0.178,-0.647,0.444
102.000,451.000,-0.366,-0.559,0.055,-0.873,-0.659,0.418,-0.461,-0.132,0.655,-0.452
427.000,402.000,-0.309,-0.603,0.084,0.166,0.380,1.015,0.294,-0.413,0.056,-0.258
118.000,197.000,-0.750,0.751,0.418,-0.229,0.492,-0.489,-0.288,0.073,-0.522,-1.010
369.000,71.000,0.572,-0.417,-0.488,-0.335,-0.929,0.592,-0.060,-1.215,-0.570,-0.578
41.000,142.000,-0.004,0.156,-0.154,-0.369,0.030,-0.172,0.690,0.028,0.326,0.394
440.000,200.000,-0.213,-0.998,-0.780,0.742,-0.426,0.212,-0.009,-0.122,0.157,-0.512
460.000,115.000,0.223,-0.395,-0.072,-0.641,-0.626,-0.014,-0.344,-0.559,-0.549,-0.468
152.000,130.000,-0.117,-0.163,-0.066,0.843,0.495,-0.212,0.529,0.518,0.151,0.385
96.000,122.000,-0.520,0.501,0.102,0.859,0.938,-0.518,-0.694,0.238,-0.331,0.452
323.000,376.000,0.133,0.546,0.765,-0.773,-0.116,0.257,0.960,0.003,0.742,0.488
160.000,382.000,0.187,0.106,0.690,0.063,0.006,-0.152,-0.069,0.394,0.049,0.262
246.000,278.000,0.657,0.788,1.105,0.814,-0.886,-0.170,0.895,-0.321,0.351,0.403
474.000,189.000,0.057,0.515,-0.077,-0.197,-0.400,-0.456,-0.972,0.679,0.779,0.386
400.000,391.000,-0.177,0.236,-0.085,-0.176,0.141,0.473,-0.084,-0.746,-0.532,-0.739
308.000,332.000,-0.228,-0.387,0.749,-0.397,-0.501,0.215,0.158,-0.841,-0.270,-0.372
351.000,416.000,1.038,-0.538,0.213,0.689,-0.388,-0.234,0.829,-0.111,-0.654,0.606
211.000,67.000,-0.898,0.536,0.064,-0.406,-0.013,-0.351,0.825,-0.400,0.568,-0.180
84.000,365.000,0.691,0.950,-0.237,0.732,-0.523,-0.955,-0.534,0.347,-0.230,0.175
268.000,170.000,0.197,-1.009,-0.596,0.475,-0.478,-0.807,0.324,0.073,-0.620,-0.159
441.000,163.000,-0.247,-0.293,-0.632,-0.291,-0.288,0.670,0.099,-0.903,-0.079,-0.761
483.000,287.000,0.806,-0.296,-0.869,-0.759,-0.617,-0.248,-0.051,-0.593,-0.438,0.632
394.000,404.000,-0.272,-0.359,-0.189,-0.149,0.152,0.058,0.420,0.013,0.191,0.058
354.000,90.000,-0.654,-0.279,-0.684,-0.163,0.452,0.365,0.780,0.457,0.506,0.778
339.000,68.000,-0.568,0.296,0.990,-0.182,0.092,-0.074,0.833,0.031,0.014,-0.858
272.000,396.000,-0.442,0.977,0.344,0.139,0.631,0.210,0.690,-0.442,0.386,0.499
315.000,432.000,0.077,0.187,-0.879,0.355,0.001,0.311,-0.432,0.222,-0.078,0.683
55.000,118.000,0.357,0.894,0.798,-0.144,-0.907,-0.919,-0.700,0.467,0.015,-0.386
143.000,226.000,-0.476,0.058,-0.807,-0.014,0.194,0.331,-1.038,-0.204,0.098,-0.437
252.000,39.000,0.125,-0.586,0.498,-0.647,0.336,-0.413,-0.734,0.428,-0.600,0.547
348.000,344.000,-0.889,0.347,-0.321,-0.916,-0.191,-0.551,0.411,-0.120,0.282,-0.910
399.000,323.000,0.935,0.615,0.833,-0.391,-0.579,0.049,-0.583,-0.547,-0.880,-0.146
265.000,259.000,0.842,0.632,-0.156,-0.043,-0.497,0.769,-0.483,-0.625,0.190,0.386
476.000,287.000,0.146,-0.119,-0.855,0.432,0.533,0.693,0.922,-0.877,-0.435,0.142
347.000,208.000,-0.633,0.532,0.074,-0.827,0.051,0.239,-1.065,-0.312,-0.050,-0.929
179.000,427.000,0.132,-0.436,0.554,-0.162,0.612,0.244,0.504,-0.188,-0.708,0.292
53.000,410.000,-0.301,0.130,-0.703,0.422,-0.069,-0.221,-0.829,0.377,0.455,-0.114
329.000,160.000,0.400,0.707,1.065,0.057,-0.171,-0.002,-0.651,-0.185,-0.766,-0.545
215.000,494.000,-0.429,0.657,0.689,0.890,-0.226,0.710,0.016,0.213,1.034,-0.814
213.000,265.000,0.118,0.073,0.061,-0.304,-0.266,0.337,0.002,-0.275,0.188,-0.044
185.000,146.000,0.521,0.218,0.135,0.356,-0.412,1.149,-0.519,-0.516,-0.645,0.001
243.000,363.000,0.622,0.957,0.812,0.395,-0.772,0.125,-0.605,-0.198,-0.136,-0.547
281.000,139.000,0.732,-0.038,0.802,0.724,-0.799,0.527,0.874,0.295,0.084,0.603
455.000,95.000,-0.074,-0.809,-0.568,0.643,-0.284,-0.570,0.738,0.797,0.852,0.625
254.000,337.000,0.070,-0.690,0.306,0.355,0.482,-0.209,0.600,-0.054,-0.989,-0.019
485.000,324.000,0.867,-0.219,0.887,0.098,-0.503,0.834,-0.791,-0.395,-0.396,0.066
416.000,148.000,0.096,0.145,0.677,-0.545,-0.182,0.427,0.100,-0.017,0.468,0.184
225.000,414.000,0.066,-0.060,0.591,-0.524,0.219,-0.773,0.373,0.448,-0.357,0.427
124.000,363.000,-0.410,-0.558,-0.681,0.121,-0.057,-0.680,-0.301,0.502,0.147,-0.051
314.000,343.000,-0.441,0.279,-0.781,-0.890,-0.102,-0.451,-0.662,-0.614,0.021,0.324
224.000,475.000,0.179,0.151,0.774,-0.471,0.358,-0.209,0.738,-0.171,-0.717,0.118
278.000,292.000,0.441,-0.403,0.623,-0.772,-0.112,-0.097,0.280,0.028,-0.239,0.626
55.000,385.000,-0.094,0.259,0.739,0.819,0.580,0.297,-0.725,0.234,-0.462,-0.351
62.000,169.000,0.110,-0.419,0.878,-0.601,-0.185,0.750,0.458,0.129,0.863,0.559
291.000,500.000,0.440,-0.603,0.098,-0.172,-0.950,0.203,0.435,-0.063,0.593,0.242
199.000,478.000,-0.668,-0.111,0.516,-0.857,1.086,0.568,0.281,0.563,0.957,0.934
455.000,129.000,-0.312,0.230,-1.199,0.719,-0.069,0.530,-0.132,0.211,0.469,0.315
354.000,221.000,0.196,0.476,0.299,-0.543,-0.301,0.089,0.397,-0.728,0.219,0.694
317.000,71.000,0.270,-0.022,-0.054,-0.789,-0.002,0.725,0.795,-0.683,0.207,0.467
96.000,190.000,0.274,-0.400,0.477,0.039,0.012,0.481,-0.360,0.102,0.077,0.371
412.000,70.000,-0.481,0.391,-0.114,-0.209,0.207,-0.868,0.037,0.743,0.463,0.171
213.000,232.000,-0.831,0.882,0.099,-0.733,0.800,0.290,-0.909,-0.251,-0.220,-0.721
270.000,356.000,-0.299,0.751,-0.223,-0.232,-0.300,-0.602,0.537,-0.002,0.287,-0.467
455.000,319.000,0.213,0.516,0.559,-0.139,0.842,0.424,0.295,-0.012,-0.128,0.743
354.000,376.000,-0.489,-0.097,0.464,0.091,0.179,0.859,0.242,-0.034,-0.321,-0.347
278.000,78.000,-0.258,-0.086,-0.922,0.059,0.975,0.379,-0.135,-0.030,0.114,0.715
484.000,260.000,-0.532,-0.488,-0.505,-0.243,-0.069,0.078,0.479,-0.351,0.023,-0.603
335.000,85.000,0.527,-0.938,-0.151,0.253,-0.075,0.758,0.807,0.023,0.695,1.177
33.000,238.000,0.067,0.762,0.229,-0.306,-0.389,-0.594,0.238,-0.048,-0.106,-0.370
326.000,290.000,-0.467,0.078,0.791,0.226,-0.104,-0.016,-0.815,0.025,0.240,-0.078
200.000,116.000,-0.836,0.217,-0.029,-0.192,0.435,-0.834,-0.947,0.819,0.084,-0.346
182.000,461.000,0.262,0.903,1.053,0.152,0.208,0.501,0.048,-0.337,-0.380,-0.333
496.000,207.000,-0.607,-0.922,-0.940,-0.170,0.807,-0.107,0.108,-0.126,-0.535,0.017
33.000,132.000,-0.244,0.723,-0.078,0.037,0.985,-0.638,0.284,0.317,-0.422,0.357
71.000,282.000,-0.467,0.394,-0.444,-0.113,0.849,1.109,-0.636,-0.138,0.725,0.347
468.000,183.000,-0.354,0.448,-1.091,0.176,0.882,-0.486,0.990,-0.133,-0.248,0.299
194.000,293.000,-0.424,-0.658,0.312,-0.603,-0.096,-0.556,1.101,-0.080,-0.413,-0.533
467.000,242.000,-0.756,-0.105,-0.708,-0.359,0.853,0.528,-0.722,-0.513,-0.457,-0.544
55.000,270.000,0.480,-0.534,-0.638,0.605,-0.917,0.077,-0.689,-0.205,-0.032,-0.236
415.000,214.000,-0.646,0.551,0.703,-0.082,1.086,0.693,-0.457,-0.056,-0.190,-0.413
122.000,464.000,0.031,0.975,-0.742,0.658,-0.764,-0.579,-0.085,-0.096,0.277,-0.729
362.000,465.000,0.294,0.831,-0.496,-0.691,-0.578,0.332,0.694,-0.332,1.208,0.590
300.000,398.000,-0.494,0.646,-0.062,-0.884,0.518,0.143,-0.403,-0.068,0.227,0.001
295.000,302.000,-0.278,0.772,0.833,-0.798,0.371,0.183,-0.457,0.600,0.913,0.549
65.000,265.000,0.334,-0.763,0.931,-0.653,-0.130,-0.075,0.623,0.540,0.403,1.004
336.000,238.000,0.300,-0.600,0.109,-0.124,-0.192,-0.789,0.353,0.139,-0.729,0.152
261.000,228.000,0.478,0.245,-0.586,0.696,0.435,-0.103,-0.727,-0.199,-0.920,0.276
203.000,48.000,0.049,0.812,-0.790,-0.948,-0.183,-0.385,0.270,-0.753,-0.375,-0.226
327.000,349.000,-0.571,0.346,0.450,-0.234,0.051,-0.074,-0.869,-0.023,-0.326,-1.075
133.000,423.000,-0.429,0.722,-0.359,-0.303,0.333,0.241,-0.924,0.266,0.788,0.185
95.000,227.000,-0.598,0.279,0.265,-0.469,-0.111,0.622,0.867,-0.176,1.062,-0.392
183.000,266.000,0.557,0.645,0.380,0.177,-0.542,0.960,0.647,-0.774,0.339,-0.178
225.000,398.000,0.163,-0.254,0.518,0.566,0.436,0.617,0.463,0.037,0.018,0.346
356.000,254.000,0.217,-1.025,-0.697,0.305,-0.237,0.321,0.377,-0.157,0.196,0.403
45.000,227.000,0.654,0.539,0.729,0.487,0.185,-0.414,0.645,0.165,-0.565,0.460
506.000,211.000,0.480,-0.875,-0.947,0.495,0.629,-0.079,0.427,-0.272,-0.945,0.867
335.000,15.000,0.264,1.015,0.341,-0.998,0.475,-0.223,0.079,-0.291,-0.530,0.443
285.000,192.000,0.006,-0.737,-0.672,0.638,0.216,0.599,-0.381,0.147,-0.552,0.519
107.000,377.000,-0.248,0.010,-1.300,0.379,0.538,-0.377,-0.650,0.328,0.097,0.484
123.000,42.000,-0.208,-0.998,-0.023,0.669,-0.088,0.734,-1.043,0.608,0.909,0.238
444.000,186.000,0.542,-0.845,-0.142,0.280,0.249,0.354,-0.474,0.135,-0.229,0.960
446.000,372.000,-0.143,-0.240,0.674,-0.000,0.061,0.280,0.904,0.177,0.460,0.104
451.000,262.000,0.256,-0.055,0.321,-0.467,0.278,-0.284,-0.717,0.574,0.025,0.928
432.000,174.000,0.578,0.385,-0.359,1.062,0.271,-0.216,-0.548,0.416,-0.106,0.780
320.000,260.000,-0.515,-0.369,0.484,0.494,-0.341,-0.748,-0.768,-0.083,-0.643,-0.725
324.000,404.000,-0.205,-0.082,0.717,0.963,0.049,0.238,-0.410,0.351,-1.000,-0.615
70.000,160.000,-1.055,-0.125,0.493,-0.898,0.320,-0.361,0.364,0.375,0.324,-0.578
68.000,255.000,-0.312,-0.124,-0.851,0.679,0.054,-0.337,-0.136,-0.099,-0.359,-0.603
320.000,428.000,0.119,-0.803,-0.030,-0.517,-0.265,0.147,0.945,-0.109,0.326,0.461
176.000,125.000,-0.814,-0.691,-0.574,-0.824,-0.263,0.070,0.128,0.070,-0.124,-0.296
178.000,35.000,-0.226,-0.199,0.074,0.185,0.082,0.017,0.351,0.047,0.041,-0.216
115.000,101.000,-0.329,-0.861,0.854,-0.191,-0.086,-0.428,0.522,0.484,-0.112,-0.267
153.000,277.000,0.001,0.527,0.084,0.550,0.590,-0.464,0.090,0.087,-0.748,-0.116
187.000,150.000,0.011,-0.042,0.790,-0.379,-0.490,0.609,-0.402,-0.348,0.782,0.583
386.000,308.000,-0.448,-0.718,-0.731,-0.066,-0.572,0.704,0.073,-0.615,0.458,-0.844
345.000,195.000,-0.134,-0.986,-0.166,-0.803,0.016,0.478,-0.768,-0.205,-0.106,0.117
403.000,436.000,-0.074,0.100,0.515,-0.039,0.746,0.675,-0.464,0.159,0.119,0.464
159.000,163.000,0.746,0.449,0.121,-0.539,-0.397,-0.565,0.446,0.082,0.032,0.873
415.000,162.000,0.167,0.330,0.187,0.020,-0.032,0.288,0.649,-0.298,0.093,0.020
414.000,372.000,0.324,-0.286,-0.877,-0.612,-0.625,-0.384,0.791,-0.753,-0.450,-0.099
453.000,145.000,-0.302,0.480,0.392,0.253,-0.442,-0.022,0.113,0.071,0.429,-0.817
381.000,265.000,-0.133,0.375,0.830,0.299,-0.326,0.594,0.151,0.348,1.150,-0.127
344.000,293.000,-0.708,0.324,0.359,-0.032,0.431,0.111,-0.565,0.568,0.641,-0.208
217.000,11.000,-0.080,0.002,-0.198,0.975,0.228,0.951,-0.156,-0.192,0.363,-0.178
105.000,285.000,-0.117,1.099,-1.049,0.370,0.367,0.041,-0.498,-0.056,0.411,0.204
203.000,352.000,0.019,0.498,1.014,0.312,-0.203,0.604,0.977,-0.478,0.750,0.456
341.000,179.000,-0.411,0.345,0.570,-0.822,-0.430,-0.213,0.125,-0.163,0.063,-0.879
258.000,318.000,0.126,0.117,0.272,0.709,-1.078,-0.916,-0.756,0.741,0.295,-0.595
197.000,452.000,-0.933,-0.692,0.809,-0.805,-0.396,-0.361,-0.171,0.693,0.688,-0.724
175.000,362.000,-0.143,0.230,0.414,0.043,0.684,-0.999,0.071,0.818,-0.378,0.475
90.000,259.000,-0.553,-0.341,-0.415,-0.010,0.980,0.524,0.920,0.025,0.465,0.537
389.000,241.000,-0.117,-0.506,0.166,-0.580,0.273,-0.072,-0.027,-0.206,-0.685,-0.107
278.000,363.000,-0.424,0.565,0.738,0.136,0.277,-0.328,-0.934,0.673,0.084,-0.385
406.000,298.000,-0.685,-0.746,-0.349,0.131,-0.895,0.432,-0.455,-0.696,0.621,-0.712
298.000,339.000,-0.894,-0.266,0.707,-0.412,0.193,-0.277,-0.428,0.119,0.232,-0.016
143.000,371.000,-0.569,0.375,-0.634,0.097,0.452,0.459,-0.553,0.050,0.649,-0.068
122.000,320.000,-0.735,0.669,-0.255,-0.748,0.155,-0.692,0.626,0.294,0.608,-0.162
89.000,187.000,-0.455,0.307,-0.014,-1.158,0.314,0.100,-0.578,0.180,0.561,0.307
199.000,348.000,0.702,-0.582,0.112,-0.934,-0.885,0.761,0.433,-0.797,0.190,0.339
230.000,335.000,0.933,0.782,0.347,-0.245,-0.635,-0.614,-0.402,0.258,-0.989,0.716
257.000,359.000,-1.123,-0.770,0.469,-0.190,0.299,-0.680,0.677,0.118,0.004,-0.171
323.000,142.000,-0.617,-0.312,0.926,-0.564,-0.381,0.398,0.296,-0.900,-0.101,-0.745
87.000,388.000,-0.195,-0.423,0.429,-0.001,0.715,0.624,0.517,0.239,0.408,0.645
310.000,307.000,0.349,-0.317,0.362,-0.603,0.342,0.250,-0.269,0.478,0.468,1.383
274.000,132.000,-0.604,0.664,0.158,-0.486,0.792,0.465,0.250,0.039,0.586,0.145
142.000,406.000,0.340,0.031,0.086,0.259,0.264,0.840,0.361,-0.480,-0.074,0.294
46.000,134.000,0.472,-0.885,0.476,0.911,-0.049,-0.660,0.096,0.578,-0.746,0.289
350.000,143.000,-1.034,-0.698,-0.336,0.193,0.665,1.102,0.659,-0.149,-0.163,-0.356
263.000,182.000,-0.176,-0.469,0.684,0.281,-1.031,0.388,0.753,-0.049,0.769,-0.895
205.000,200.000,-0.883,-0.599,0.770,0.407,0.172,0.427,0.775,0.498,-0.131,-0.574
352.000,208.000,-0.367,0.439,0.682,-0.653,-0.345,0.444,-0.688,-0.449,-0.083,-1.156
141.000,246.000,-0.521,-0.828,-0.546,-0.154,0.443,0.345,0.371,0.090,0.462,0.303
184.000,95.000,-0.921,-0.224,-0.859,0.052,-0.041,-0.834,0.538,0.190,0.150,-0.812
168.000,306.000,0.467,-0.445,-0.487,-0.839,0.008,-0.484,0.901,-0.417,-0.667,0.714
199.000,284.000,-0.726,0.148,0.278,-0.583,-0.844,-0.335,0.271,0.404,1.218,-0.774
198.000,309.000,-0.264,-0.799,0.230,0.826,0.868,0.772,0.593,0.471,0.565,0.701
359.000,38.000,-0.053,-0.852,-0.708,-0.580,-0.640,0.706,0.858,-0.672,0.679,-0.019
232.000,422.000,-0.320,-0.153,0.718,-0.851,-0.791,0.394,-0.669,0.084,0.796,-0.596
19.000,287.000,0.244,-0.331,0.145,-0.050,-0.649,0.530,0.895,-0.364,0.535,-0.033
208.000,34.000,-0.238,0.687,-0.407,-0.507,-0.533,0.472,-0.658,-0.140,1.130,-0.216
96.000,79.000,0.175,-0.720,-0.864,-0.484,0.163,-0.386,-0.009,-0.238,-0.663,0.484
141.000,106.000,0.474,0.170,0.571,0.970,-0.585,0.659,0.315,-0.708,-0.480,-0.947
165.000,382.000,0.358,0.168,-0.480,-0.215,0.338,-0.288,-0.606,-0.086,-0.612,0.566
158.000,313.000,-0.766,0.375,-0.154,0.772,0.233,0.537,0.187,-0.084,0.548,-0.942
403.000,284.000,-0.431,-0.649,-0.762,-0.366,-0.577,-0.606,0.467,-0.277,-0.190,-0.796
462.000,212.000,0.090,0.151,-0.749,0.276,-0.119,-0.450,-0.770,-0.372,-0.927,-0.591
172.000,408.000,-0.741,-0.915,-0.977,0.627,0.053,-0.026,0.313,0.180,0.442,-0.435
316.000,18.000,0.501,-0.557,-0.618,-0.259,0.595,0.786,-0.729,-0.759,-0.946,0.622
26.000,272.000,0.175,-0.669,-0.162,-0.616,0.240,0.134,0.704,0.114,0.355,1.111
83.000,156.000,0.601,-0.440,0.463,0.810,0.647,-0.265,-0.526,0.487,-0.973,0.784
500.000,300.000,-0.212,0.158,0.572,-0.178,-0.151,-0.509,0.892,0.615,0.695,0.200
269.000,273.000,0.342,0.768,-0.302,-0.716,-0.621,0.042,0.092,-0.621,-0.862,-0.106
394.000,90.000,-0.199,0.161,0.808,-0.461,-0.449,0.379,0.482,0.245,1.126,-0.033
476.000,273.000,0.099,0.794,-0.310,0.699,-0.066,-0.043,0.750,0.175,0.766,0.277
359.000,203.000,0.617,0.328,0.608,-0.159,-0.554,0.447,-0.908,0.023,0.317,0.293
437.000,210.000,-0.331,0.303,-0.387,0.629,-0.395,-1.075,0.729,0.536,0.386,-0.420
161.000,297.000,0.588,-0.790,-0.411,-0.324,0.084,-0.603,0.269,-0.158,-1.033,0.713
155.000,491.000,0.054,0.831,0.540,0.601,0.010,-0.570,-0.097,1.095,0.898,0.564
73.000,180.000,0.118,0.323,0.446,0.671,0.291,0.963,0.186,-0.043,0.532,0.211
280.000,493.000,-0.490,0.015,0.236,0.102,0.774,-0.421,-0.042,0.019,-1.009,-0.591
406.000,250.000,0.483,0.212,-0.953,0.753,-0.733,-0.917,-0.596,0.288,-0.042,0.090
363.000,195.000,0.104,-0.664,1.108,0.736,0.028,0.154,0.916,0.039,-0.537,-0.425
328.000,188.000,-0.435,-0.150,-0.809,1.030,0.023,0.854,0.593,0.233,0.634,0.221
137.000,292.000,0.470,0.029,-0.272,-0.798,-0.792,-0.063,0.469,-0.081,0.795,0.712
